raw_content	username	tweet_published_at	type	cleaned_content	mention
@IDWantsColdplay @coldplay Yukkk bisa yukkk	meforthez	2023-05-08 21:57:22+07	replied_to	['yukkk', 'yukkk']	['IDWantsColdplay', 'coldplay']
@IDWantsColdplay @coldplay Overthinking bgt ntr war ticket takut ga kebagian😭😂	sambatdalamhati	2023-05-08 21:56:26+07	replied_to	['overthinking', 'ntr', 'war', 'ticket', 'takut', 'bagi']	['IDWantsColdplay', 'coldplay']
@fusionbittle99 @fyfrhn Dah2, tak payah nak gaduh2 dekat twitter . Nanti time konsert Coldplay korang gaduh lah puas2 😆🤣	syxzln_	2023-05-08 21:56:07+07	replied_to	['dah', 'payah', 'gaduh', 'twitter', 'time', 'konsert', 'coldplay', 'korang', 'gaduh', 'puas']	['fusionbittle99', 'fyfrhn']
@IDWantsColdplay @coldplay yg benerrrrr iih😩	niyninis	2023-05-08 21:55:38+07	replied_to	['benerrrrr', 'iih']	['IDWantsColdplay', 'coldplay']
@gelembungbiyu @hnnyhtr @IDWantsColdplay @coldplay Tpi misal dapet 2 tiket di 1 account duduknya sampingan kan kak?	Aaaaaaayjshsji	2023-05-08 21:50:47+07	replied_to	['tpi', 'dapet', 'tiket', 'account', 'duduk', 'samping']	['gelembungbiyu', 'hnnyhtr', 'IDWantsColdplay', 'coldplay']
@IDWantsColdplay @coldplay nangis🙃	dhiandraps	2023-05-08 21:50:43+07	replied_to	['nang']	['IDWantsColdplay', 'coldplay']
@IDWantsColdplay @coldplay Ya allah tolong	tsbetweenus__	2023-05-08 21:49:43+07	replied_to	['tolong']	['IDWantsColdplay', 'coldplay']
@IDWantsColdplay @coldplay pas itu the script, sekarang….. boom 😭😭😭	khrnasalsa	2023-05-08 21:48:28+07	replied_to	['script', 'boom']	['IDWantsColdplay', 'coldplay']
@IDWantsColdplay @coldplay Open ticketing service soon, untuk proof boleh cek di pinned tweet ya! ♡	shop_tannies	2023-05-08 21:47:33+07	replied_to	['open', 'ticketing', 'service', 'soon', 'proof', 'cek', 'pinned', 'tweet']	['IDWantsColdplay', 'coldplay']
@cutcutkancut hai kak kita open jastip coldplay ya. feel free toask by dm	tixseoulution	2023-05-08 21:47:16+07	replied_to	['hai', 'open', 'jastip', 'coldplay', 'feel', 'free', 'toask', 'by', 'dm']	['cutcutkancut']
@patndigs hai kak kita open jastip coldplay ya. feel free to dm	tixseoulution	2023-05-08 21:45:39+07	replied_to	['hai', 'open', 'jastip', 'coldplay', 'feel', 'free', 'dm']	['patndigs']
@dazzeley hai kak kita open jastip coldplay ya. feel free to dm	tixseoulution	2023-05-08 21:45:26+07	replied_to	['hai', 'open', 'jastip', 'coldplay', 'feel', 'free', 'dm']	['dazzeley']
@xvanillablue hai kak kita open jastip coldplay ya. feel free to dm	tixseoulution	2023-05-08 21:45:07+07	replied_to	['hai', 'open', 'jastip', 'coldplay', 'feel', 'free', 'dm']	['xvanillablue']
@LinaTheKop Bersiap War coldplay aja. Wkwk	ARYRZ_	2023-05-08 21:44:23+07	replied_to	['war', 'coldplay']	['LinaTheKop']
@westenthu Coldplay apa ke sumba ya wkwk	secretnda	2023-05-08 21:44:18+07	replied_to	['coldplay', 'sumba']	['westenthu']
@IDWantsColdplay @coldplay huaaaa iriiii melb whenn	chimminpark_	2023-05-08 21:43:20+07	replied_to	['huaaaa', 'iriiii', 'melb', 'whenn']	['IDWantsColdplay', 'coldplay']
@xvanillablue Hii besok kita open jastip coldplay kak	randumtiingz	2023-05-08 21:42:42+07	replied_to	['hii', 'besok', 'open', 'jastip', 'coldplay']	['xvanillablue']
@IDWantsColdplay @coldplay Ayo nabung, skipp dolan2 tidak penting	cilikmentikk	2023-05-08 21:38:31+07	replied_to	['ayo', 'nabung', 'skipp', 'dolan']	['IDWantsColdplay', 'coldplay']
@_wajrefynnaej bukan wkwkw coldplay ternyata🤣	rrlinaaa	2023-05-08 21:37:07+07	replied_to	['wkwkw', 'coldplay']	['_wajrefynnaej']
@IDWantsColdplay @coldplay Bismillah  @weinnetters	zorayafz	2023-05-08 21:30:49+07	replied_to	[]	['IDWantsColdplay', 'coldplay', 'weinnetters']
@hnnyhtr @IDWantsColdplay @coldplay ada nomernya kak kalo seating. tapi kalo di indo sistem nomernya random gtu biasanya	gelembungbiyu	2023-05-08 21:30:44+07	replied_to	['nomernya', 'kalo', 'seating', 'kalo', 'indo', 'sistem', 'nomernya', 'random', 'gtu']	['hnnyhtr', 'IDWantsColdplay', 'coldplay']
@_antim0 @IDWantsColdplay @coldplay belom ada bulannya 😠	jangantanyakaku	2023-05-08 21:30:13+07	tweet	['bom', 'bulan']	['_antim0', 'IDWantsColdplay', 'coldplay']
@Nendrrr @IDWantsColdplay @coldplay Mobil pa motor neh hahhaa	Ssszzzzzddd	2023-05-08 21:27:55+07	replied_to	['mobil', 'pa', 'motor', 'neh', 'hahhaa']	['Nendrrr', 'IDWantsColdplay', 'coldplay']
"@iheatyouu Aku casual listener coldplay, jadi gak belain nonton :""
Kamu ada rencana nonton kah?"	Jirayuri	2023-05-08 21:27:20+07	replied_to	['casual', 'listener', 'coldplay', 'bain', 'nonton', 'rencana', 'nonton', 'kah']	['iheatyouu']
@hnnyhtr @IDWantsColdplay @coldplay Biasa bernomor kak BP kemaren juga ada nomor seating nya yaaa :)	swidiya_	2023-05-08 21:07:48+07	replied_to	['nomor', 'bp', 'kemaren', 'nomor', 'seating', 'yaaa']	['hnnyhtr', 'IDWantsColdplay', 'coldplay']
Wih @coldplay beneran bakal konser di Jakarta. Walau gak begitu suka tapi ngeliat video konser mereka sih keren banget jadi pengen ngerasain langsung	denztyo	2023-05-08 21:27:03+07	tweet	['wih', 'beneran', 'konser', 'jakarta', 'suka', 'ngeliat', 'video', 'konser', 'keren', 'ngerasain', 'langsung']	['coldplay']
@IDWantsColdplay @coldplay info gadai bpkb	Nendrrr	2023-05-08 21:24:46+07	replied_to	['info', 'gadai', 'bpkb']	['IDWantsColdplay', 'coldplay']
@humbugxyloto @IDWantsColdplay @coldplay @sull1meadows gue harus war dimana ya biar dapet tiketnya😭	leclercsradio	2023-05-08 21:24:33+07	replied_to	['war', 'biar', 'dapet', 'tiket']	['humbugxyloto', 'IDWantsColdplay', 'coldplay', 'sull1meadows']
@IDWantsColdplay @coldplay YA ALLAH BENERAN INI TEEEH	mediasocialita	2023-05-08 21:22:14+07	replied_to	['beneran', 'teeeh']	['IDWantsColdplay', 'coldplay']
@tamagachaa @IDWantsColdplay @coldplay SEMOGAAA YAA!!!🥹	pptryyn	2023-05-08 21:05:59+07	replied_to	['semogaaa']	['tamagachaa', 'IDWantsColdplay', 'coldplay']
@IDWantsColdplay @coldplay ya allah gpp aku belum bertemu jodohku saat ini tapi tolong jodohkanlah aku dengan bisa menonton konser coldplay yang sejak kecil aku idolakan https://t.co/fv9U1whzhb	Frzadam	2023-05-08 21:21:15+07	replied_to	['gpp', 'temu', 'jodoh', 'tolong', 'jodoh', 'tonton', 'konser', 'coldplay', 'idola']	['IDWantsColdplay', 'coldplay']
@KetemuOppa kak bakal buka jastip untuk konser coldplay kan?	babyttubinie	2023-05-08 21:21:00+07	replied_to	['buka', 'jastip', 'konser', 'coldplay']	['KetemuOppa']
@gyunyinkim halo kak buka jastip untuk konser coldplay di indo ga ya? makasih kak	babyttubinie	2023-05-08 21:19:20+07	tweet	['halo', 'buka', 'jastip', 'konser', 'coldplay', 'indo']	['gyunyinkim']
@swidiya_ @IDWantsColdplay @coldplay Yang di tribun juga seating ya brt? Okedeh. Terima kasih infonya 😊	hnnyhtr	2023-05-08 21:18:18+07	replied_to	['tribun', 'seating', 'brt', 'okedeh', 'terima', 'kasih', 'info']	['swidiya_', 'IDWantsColdplay', 'coldplay']
@IDWantsColdplay @coldplay bismillah dapet tiket🙏	chocoupai	2023-05-08 21:13:55+07	replied_to	['dapet', 'tiket']	['IDWantsColdplay', 'coldplay']
@IDWantsColdplay @coldplay Kok jadi lemes gini yah	Asstn_	2023-05-08 21:13:28+07	replied_to	['lemes', 'gin', 'yah']	['IDWantsColdplay', 'coldplay']
@IDWantsColdplay @coldplay Maaaakkkk butuh duit 1M😭	jijunnnn	2023-05-08 21:13:13+07	replied_to	['maaaakkkk', 'butuh', 'duit', 'm']	['IDWantsColdplay', 'coldplay']
@IDWantsColdplay @coldplay Kerja kerja kerja biar beruntung dapet tiketnya 😌😌	ardywidjanarko	2023-05-08 21:13:06+07	replied_to	['kerja', 'kerja', 'kerja', 'biar', 'untung', 'dapet', 'tiket']	['IDWantsColdplay', 'coldplay']
@bakmiejawaa Aku mau nonton tadinya, tapi mikir lagi mending coldplay aja lah buat tambahan 😂	mrsagitariiuss	2023-05-08 21:11:35+07	replied_to	['nonton', 'mikir', 'mending', 'coldplay', 'tambah']	['bakmiejawaa']
@IDWantsColdplay @coldplay aaa semoga harganya bersahabat😭🙏🏻	alyayayaw	2023-05-08 21:11:19+07	replied_to	['aaa', 'moga', 'harga', 'sahabat']	['IDWantsColdplay', 'coldplay']
@IDWantsColdplay @coldplay MAKKKK MAU TIKET COLPLAYYYY😭😭😭	ritabdrt	2023-05-08 21:11:08+07	replied_to	['makkkk', 'tiket', 'colplayyyy']	['IDWantsColdplay', 'coldplay']
"Akhirnya @PK_ent_id melepas pengumuman resmi terkait rencana konser @coldplay di Jakarta nih, gaes!!!

#PKEntertainment #Coldplay #KonserColdplay #ColdplayLiveInJakarta #ColdplayInJakarta #ColdplayJKT https://t.co/5wvmufbqsK"	popkalcer	2023-05-08 21:09:29+07	tweet	['lepas', 'umum', 'resmi', 'kait', 'rencana', 'konser', 'jakarta', 'gaes', 'pkentertainment', 'coldplay', 'konsercoldplay', 'coldplayliveinjakarta', 'coldplayinjakarta', 'coldplayjkt']	['PK_ent_id', 'coldplay']
@IDWantsColdplay @coldplay yaallah semoga bisa nonton🥺	dvntaaaa	2023-05-08 21:08:25+07	replied_to	['yaallah', 'moga', 'nonton']	['IDWantsColdplay', 'coldplay']
@IDWantsColdplay @coldplay mo pingsan duluk	dwaifuku	2023-05-08 21:08:23+07	replied_to	['mo', 'pingsan', 'duluk']	['IDWantsColdplay', 'coldplay']
"@morenasirena12 @IDWantsColdplay @coldplay 86
meluncur ke TKP 🚀✈️"	nolinguistik	2023-05-08 21:08:15+07	replied_to	['luncur', 'tkp']	['morenasirena12', 'IDWantsColdplay', 'coldplay']
@jogmfs Coldplay, Maroon 5, 5SOS, leher dalam.	be_your_bae	2023-05-08 21:07:44+07	replied_to	['coldplay', 'maroon', 'sos', 'leher']	['jogmfs']
"Akhir nya para promotor udah spill tipis2 tenang konser @coldplay 
Music of the spheres, World Tour (Jakarta). Aaarrgghhhhh🥶🥹😭"	dafarevano__	2023-05-08 21:07:43+07	tweet	['promotor', 'spill', 'tipis', 'tenang', 'konser', 'music', 'of', 'spheres', 'world', 'tour', 'jakarta', 'aaarrgghhhhh']	['coldplay']
@nrswdy @yurayunita Band lokal ge kieu komo coldplay, dahlah nyerah	alam_mumu	2023-05-08 21:07:40+07	replied_to	['band', 'lokal', 'ge', 'kieu', 'komo', 'coldplay', 'dah', 'nyerah']	['nrswdy', 'yurayunita']
@IDWantsColdplay @coldplay 1 tiket aja ya Allah, gapapa sendirian gw yg penting kejadiannn😍	Triipewe	2023-05-08 21:07:08+07	replied_to	['tiket', 'gapapa', 'kejadiannn']	['IDWantsColdplay', 'coldplay']
@rebeilgirl ENGGAK.. YELLOWNYA SEMUA ORANG?!?$!#! aku suka dengerin yellow coldplay!	lunassna	2023-05-08 21:07:03+07	tweet	['yellownya', 'orang', 'suka', 'dengerin', 'yellow', 'coldplay']	['rebeilgirl']
@IDWantsColdplay @coldplay Gue takut gak dapet pas war tiket doang :(	Virrlly	2023-05-08 21:06:59+07	replied_to	['takut', 'dapet', 'war', 'tiket']	['IDWantsColdplay', 'coldplay']
@IDWantsColdplay @coldplay Guys tanya lagi ya ehehe kalau konser seating gitu ada nomornya kah? Atau khusus yang kategori brp doang yang pakai penomoran? Thx.	hnnyhtr	2023-05-08 21:06:31+07	replied_to	['guys', 'ehehe', 'konser', 'seating', 'nomor', 'kah', 'khusus', 'kategori', 'brp', 'pakai', 'nomor', 'thx']	['IDWantsColdplay', 'coldplay']
@IDWantsColdplay @coldplay Mari berdoa semoga jadi rejeki buat dapet tiket 1 aja https://t.co/A94V9dy8xz	flowergaze	2023-05-08 21:06:06+07	replied_to	['mari', 'doa', 'moga', 'rejeki', 'dapet', 'tiket']	['IDWantsColdplay', 'coldplay']
@IDWantsColdplay @coldplay Promotor pun collabs, untuk mewujudkan mimpi fans indonesia... 20 tahun baru terwujud 🙏🏻, still hoping.... Yeah we're ready 🕊️👽🔥	yopzpie	2023-05-08 21:05:45+07	replied_to	['promotor', 'collabs', 'wujud', 'mimpi', 'fans', 'indonesia', 'wujud', 'still', 'hoping', 'yeah', 'we', 're', 'ready']	['IDWantsColdplay', 'coldplay']
@IDWantsColdplay @coldplay BISMILLAH YA ALLAH, MAU NONTON😭	andtiiy	2023-05-08 21:03:29+07	replied_to	['nonton']	['IDWantsColdplay', 'coldplay']
@IDWantsColdplay @tamagachaa @coldplay BISMILLLAH YA ALLAH MANIFESTING DAPET TICKETT!!🥹🥹	pptryyn	2023-05-08 21:04:11+07	replied_to	['bismilllah', 'manifesting', 'dapet', 'tickett']	['IDWantsColdplay', 'tamagachaa', 'coldplay']
@IDWantsColdplay @coldplay kira kira jam berapa besok announce nya?	clownyborg	2023-05-08 21:04:00+07	replied_to	['jam', 'besok', 'announce']	['IDWantsColdplay', 'coldplay']
@IDWantsColdplay @coldplay TAKUT BANGET LOCHHHHH	halssuissseo	2023-05-08 21:03:57+07	replied_to	['takut', 'lochhhhh']	['IDWantsColdplay', 'coldplay']
@IDWantsColdplay @coldplay demi ndelok raimu aku rela rokokan linting	dimaz_haidar	2023-05-08 21:01:56+07	replied_to	['ndelok', 'rai', 'rela', 'rokok', 'linting']	['IDWantsColdplay', 'coldplay']
@tanyakanrl soal nya juga kan di indo coldplay fans nya ga sebanyak bp (sorry to say ya no salty) jadi mungkin ga bakal ada, kalo bp semua nya pada tau banyak yg dateng jadi seller ngemanfaatin hal itu buat dapet keuntungan lebihh	loafsnchae	2023-05-08 21:01:32+07	replied_to	['indo', 'coldplay', 'fans', 'bp', 'sorry', 'say', 'no', 'salty', 'kalo', 'bp', 'tau', 'dateng', 'seller', 'ngemanfaatin', 'dapet', 'untung', 'lebihh']	['tanyakanrl']
@IDWantsColdplay @coldplay Cing dimilikan	mhariles	2023-05-08 21:01:27+07	replied_to	['cing', 'milik']	['IDWantsColdplay', 'coldplay']
@IDWantsColdplay please banget si masa tgl 15 yg mana hari kerja, mau ambil cuti jg gabisa ditambah klo balik kerja jakarta macet banget. Ada yg tau gasi biasanya coldplay kalo konser mulai jam berapa?	vivalavidaandth	2023-05-08 20:53:18+07	replied_to	['please', 'tgl', 'kerja', 'ambil', 'cuti', 'gabisa', 'tambah', 'kerja', 'jakarta', 'macet', 'tau', 'gas', 'coldplay', 'kalo', 'konser', 'jam']	['IDWantsColdplay']
@tanyakanrl bp kmrn adaa. tp klo western kek Coldplay ga yakin nder	libraguurl	2023-05-08 20:59:00+07	replied_to	['bp', 'kmrn', 'adaa', 'western', 'kek', 'coldplay', 'nder']	['tanyakanrl']
@NrlNatasa doakan aku dulu. kalau okey aku belanja minum lepas coldplay hahah	amiamiamirul	2023-05-08 20:58:03+07	replied_to	['doa', 'okey', 'belanja', 'minum', 'lepas', 'coldplay', 'hahah']	['NrlNatasa']
@tanyakanrl kalo bp katanya si adaa ya, tapi kalo coldplay kayanya engga? soal nya jarang juga kayanya yang bakal jual merch di situu	loafsnchae	2023-05-08 20:57:40+07	replied_to	['kalo', 'bp', 'adaa', 'kalo', 'coldplay', 'kaya', 'engga', 'kaya', 'jual', 'merch', 'situu']	['tanyakanrl']
@IDWantsColdplay @coldplay Siapsiap	ayucakyuu	2023-05-08 20:57:21+07	replied_to	['siapsiap']	['IDWantsColdplay', 'coldplay']
@IDWantsColdplay @coldplay Hari ini sumpah pusing banget kayaknya karena takut gak kebagian tiket.	maranisc	2023-05-08 20:56:25+07	replied_to	['sumpah', 'pusing', 'kayak', 'takut', 'bagi', 'tiket']	['IDWantsColdplay', 'coldplay']
@chamilillala promotor yg bawa coldplay udh ke spill siapa kak lala?	elinaaeyes	2023-05-08 20:55:45+07	replied_to	['promotor', 'bawa', 'coldplay', 'spill', 'lala']	['chamilillala']
@IDWantsColdplay @coldplay Help…. 5% lagi berasa 5 tahun https://t.co/R6QMfHFmRw	dek_atha	2023-05-08 20:54:48+07	replied_to	['help', 'asa']	['IDWantsColdplay', 'coldplay']
@IDWantsColdplay @coldplay *siap siap nabung*	idioticstupidt	2023-05-08 20:54:39+07	replied_to	['nabung']	['IDWantsColdplay', 'coldplay']
@IDWantsColdplay @coldplay ALLAHUAKBAR NANGISSS	supblckhole	2023-05-08 20:54:06+07	replied_to	['allahuakbar', 'nangisss']	['IDWantsColdplay', 'coldplay']
@kikiauliaucup Coldplay ngantuk	by_endra	2023-05-08 20:46:28+07	replied_to	['coldplay', 'ngantuk']	['kikiauliaucup']
Jadi uga ye akhirnya @coldplay https://t.co/b4njMCnklI	fegabudisatria	2023-05-08 20:40:31+07	tweet	['uga', 'ye']	['coldplay']
@astriferdiana COLDplay, As. Kalo HOTplay kamu pake bikini	drhandri	2023-05-09 05:25:52+07	replied_to	['coldplay', 'as', 'kalo', 'hotplay', 'pake', 'bikini']	['astriferdiana']
"@chlorinesi Semoga bener coldplay!
Tp ngarep sebong di gbk jg boleh deh 😭 wkwk cuma kyknya kecil kemungkinan"	22millioncarat	2023-05-08 20:33:49+07	replied_to	['moga', 'bener', 'coldplay', 'ngarep', 'bong', 'gbk', 'deh', 'kyknya']	['chlorinesi']
@Xabumi13 mnding buka jastip coldplay bum. gue nitip 1.	patxxton	2023-05-08 20:32:55+07	replied_to	['mnding', 'buka', 'jastip', 'coldplay', 'bum', 'nitip']	['Xabumi13']
@kunardhyw @tiket @gudlive Sayang bgt tu duit mending dipake coldplay kun	danielJCN	2023-05-08 20:32:52+07	replied_to	['sayang', 'duit', 'mending', 'dipake', 'coldplay', 'kun']	['kunardhyw', 'tiket', 'gudlive']
@raykadanzoro diluar nalar kan cok, sumpah aku lebi milih nonton konser coldplay dripada batu es 😭	jenijongli	2023-05-08 20:32:27+07	replied_to	['luar', 'nalar', 'sumpah', 'lebi', 'nonton', 'konser', 'coldplay', 'dripada', 'batu', 'es']	['raykadanzoro']
"@annrdump Naniii😭😭😭💔💔 rugi kak! 
Sekelas taylor swift aja klo VIP belasan juta. Apalgi coldplay wkwkw. Ayok semngt nabung!"	Vitabliss2	2023-05-08 20:28:14+07	replied_to	['naniii', 'rugi', 'kelas', 'taylor', 'swift', 'vip', 'bas', 'juta', 'apalgi', 'coldplay', 'wkwkw', 'ayok', 'semngt', 'nabung']	['annrdump']
@annrdump Emng segitu kak sekelas coldplay dah paling murah🥲💔🙏🏻.	Vitabliss2	2023-05-08 20:23:47+07	replied_to	['emng', 'kelas', 'coldplay', 'dah', 'murah']	['annrdump']
@enaajelu Lebih tertarik info vo buat Coldplay daripada tiket nontonnya wkkw	ioniqfive	2023-05-08 20:20:56+07	tweet	['info', 'vo', 'coldplay', 'tiket', 'nontonnya', 'wkkw']	['enaajelu']
@SlKSAKUBUR Coldplay, Keane masi boleh	yogya_serviceAC	2023-05-08 20:15:57+07	tweet	['coldplay', 'keane', 'mas']	['SlKSAKUBUR']
@penbalap lagunya coldplay dong kalo yellow	sssseulgi_hi	2023-05-08 19:32:11+07	tweet	['lagu', 'coldplay', 'kalo', 'yellow']	['penbalap']
@nikenprawira album coldplay dari parachutes baguss. tapi mulai kurang dari ghost stories..	EldoCR	2023-05-08 19:28:21+07	replied_to	['album', 'coldplay', 'parachutes', 'baguss', 'ghost', 'stories']	['nikenprawira']
"@ndrer Menjelang konser2 dari band luar ke indo banyak yg tiba-tiba sok-sok an jadi si paling paling pak, padahal biasanya ya sama aja

Misal kmrn Arctic Monkey, tiba-tiba banyak yg ""gw si paling ngerti arctic"" skrg coldplay 😅"	Zekyog	2023-05-08 20:00:39+07	replied_to	['jelang', 'konser', 'band', 'indo', 'sok', 'sok', 'an', 'kmrn', 'arctic', 'monkey', 'ngerti', 'arctic', 'skrg', 'coldplay']	['ndrer']
@adorableamiii Ya ampun aku salah baca😭🤦🏻‍♀️ Kalo belum dapet jangan dipaksain kak dari pada nanti kena scam kan sayang uangnya, mending buat nonton coldplay aja. Coldplay konser di gbk ya?	thvsooyaa	2023-05-08 19:57:12+07	replied_to	['ampun', 'salah', 'baca', 'kalo', 'dapet', 'dipaksain', 'kena', 'scam', 'sayang', 'uang', 'mending', 'nonton', 'coldplay', 'coldplay', 'konser', 'gbk']	['adorableamiii']
@westenthu Ada tiket 800k utk konser Coldplay?!?!?	itslena88	2023-05-09 06:48:10+07	replied_to	['tiket', 'k', 'utk', 'konser', 'coldplay']	['westenthu']
@thvjisoo95 Emang bukan atas nama dia dek 🥹, aku kalau gk jadi insyallah mau nonton coldplay aja 😭 tapi masih berusaha	adorableamiii	2023-05-08 19:53:46+07	replied_to	['nama', 'dek', 'insyallah', 'nonton', 'coldplay', 'usaha']	['thvjisoo95']
@icechocoow coldplay ticketing bulan depan gak? kalo bulan depan ai bruno majornya paling belakang nih😏	theresyaep	2023-05-08 19:53:05+07	replied_to	['coldplay', 'ticketing', 'kalo', 'ai', 'bruno', 'majornya']	['icechocoow']
BEJIR, padahal nonton konser coldplay adalah mimpi kita yakan ray 😭😭🙏 @raykadanzoro https://t.co/g1FneV9WlW	jenijongli	2023-05-08 19:50:24+07	tweet	['bejir', 'nonton', 'konser', 'coldplay', 'mimpi', 'yakan', 'ray']	['raykadanzoro']
@KrEileen18 Bantu saya war tiket coldplay dong pak 🥲🙏🏻	ggaramk	2023-05-08 19:37:10+07	replied_to	['bantu', 'war', 'tiket', 'coldplay']	['KrEileen18']
@OptikaRizqi @ellam41 @IDWantsColdplay Terakhir nonton Harry Styles kmrn ngga ribet kok. Tinggal scan barcode di tiket yg udah diemail. Kalau Coldplay di Tokyo, ada pengecekan nama sesuai di passport.	harukimidays	2023-05-08 19:32:43+07	replied_to	['nonton', 'harry', 'styles', 'kmrn', 'ribet', 'tinggal', 'scan', 'barcode', 'tiket', 'email', 'coldplay', 'tokyo', 'kece', 'nama', 'sesuai', 'passport']	['OptikaRizqi', 'ellam41', 'IDWantsColdplay']
"Kalo liat jadwal tour @coldplay di Europe, ada beberapa kota yg 4x show kayak Milan, Manchester, Barcelona dll

Hmm Jakarta akankah dibuat 4 hari juga? Mengingat GBK dibook 7-15 Mei. Hmm.. Menarik.

https://t.co/8PPHtxtWSd"	adysutrisnoo	2023-05-08 19:25:31+07	tweet	['kalo', 'liat', 'jadwal', 'tour', 'europe', 'kota', 'x', 'show', 'kayak', 'mil', 'manchester', 'barcelona', 'hmm', 'jakarta', 'gbk', 'dibook', 'mei', 'hmm', 'tarik']	['coldplay']
@tvindonesiawkwk coldplay adalah band nidji sebenarnya	taufikkhiidayat	2023-05-08 19:24:52+07	replied_to	['coldplay', 'band', 'nidji']	['tvindonesiawkwk']
@tmnjlnkm Iyaah hemat demi coldplay hhehehe	Xabumi13	2023-05-08 19:13:31+07	tweet	['iyaah', 'hemat', 'coldplay', 'hhehehe']	['tmnjlnkm']
@xwiexwiex Luar jawa berarti? Aku jauh juga sih tp masih di jawa . Aku udah pasti gabisa 😭 rl lagi kacau bgt ini ka. 2 bucket list concert melayang taon ini kalo beneran semua, coldplay n OOR 🥺	MEY_ANDTEEN	2023-05-08 19:06:41+07	replied_to	['jawa', 'jawa', 'gabisa', 'rl', 'kacau', 'ka', 'bucket', 'list', 'concert', 'layang', 'taon', 'kalo', 'beneran', 'coldplay', 'n', 'oor']	['xwiexwiex']
@westenthu anjing murah bgt sekelas coldplay	rosessery	2023-05-09 06:47:20+07	replied_to	['anjing', 'murah', 'kelas', 'coldplay']	['westenthu']
@linyiboji iyakannnn, minimal sekali seumur hidup harus nonton coldplay 😭	ttawsn	2023-05-09 06:58:45+07	replied_to	['iyakannnn', 'minimal', 'umur', 'hidup', 'nonton', 'coldplay']	['linyiboji']
